module,path,upstream_path,book,family,line_count,sha256,upstream_url,verify_url
TauLib.BookI.Coordinates.IteratedPrime,taulib-sources/project/TauLib/BookI/Coordinates/IteratedPrime.lean,TauLib/BookI/Coordinates/IteratedPrime.lean,BookI,Coordinates,407,745ec515f74d1920db78f4fbf5948984583bb2c40e9ec0f5c651e81e8720f4d9,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Coordinates/IteratedPrime.lean,/corpus/taulib/docs/book-i-coordinates-iterated-prime/
TauLib.BookI.Coordinates.NoTie,taulib-sources/project/TauLib/BookI/Coordinates/NoTie.lean,TauLib/BookI/Coordinates/NoTie.lean,BookI,Coordinates,149,2afabe63d14a886c87613c5dec104e8a823e0f293d55eab6f3682d614e479a14,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Coordinates/NoTie.lean,/corpus/taulib/docs/book-i-coordinates-no-tie/
TauLib.BookI.Coordinates.NormalForm,taulib-sources/project/TauLib/BookI/Coordinates/NormalForm.lean,TauLib/BookI/Coordinates/NormalForm.lean,BookI,Coordinates,137,030c9c45ef7c8216cde94a995dcb388c03f8b68e9bbc11ee4358da8b0225956f,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Coordinates/NormalForm.lean,/corpus/taulib/docs/book-i-coordinates-normal-form/
TauLib.BookI.Coordinates.PrimeEnumeration,taulib-sources/project/TauLib/BookI/Coordinates/PrimeEnumeration.lean,TauLib/BookI/Coordinates/PrimeEnumeration.lean,BookI,Coordinates,174,021482a4bc3607b8caa034a715b25f741d49a717608e120fa2502baeb4fa712c,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Coordinates/PrimeEnumeration.lean,/corpus/taulib/docs/book-i-coordinates-prime-enumeration/
TauLib.BookI.Coordinates.Primes,taulib-sources/project/TauLib/BookI/Coordinates/Primes.lean,TauLib/BookI/Coordinates/Primes.lean,BookI,Coordinates,437,75fa54f9990c10aa751fde51ba62770944c5941d6cd88ae84b3432f84678c29e,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Coordinates/Primes.lean,/corpus/taulib/docs/book-i-coordinates-primes/
TauLib.BookI.Coordinates.TowerAtoms,taulib-sources/project/TauLib/BookI/Coordinates/TowerAtoms.lean,TauLib/BookI/Coordinates/TowerAtoms.lean,BookI,Coordinates,258,d28a02e1c33403c284309fbdd845ca31c2e5e0510b1e675d2f48017330e721a2,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Coordinates/TowerAtoms.lean,/corpus/taulib/docs/book-i-coordinates-tower-atoms/
TauLib.BookI.Denotation.Arithmetic,taulib-sources/project/TauLib/BookI/Denotation/Arithmetic.lean,TauLib/BookI/Denotation/Arithmetic.lean,BookI,Denotation,225,1303e6ed0bf06c1293f7ac730240b6d558e632886f4f8a6282c42010c665573c,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Denotation/Arithmetic.lean,/corpus/taulib/docs/book-i-denotation-arithmetic/
TauLib.BookI.Denotation.Equality,taulib-sources/project/TauLib/BookI/Denotation/Equality.lean,TauLib/BookI/Denotation/Equality.lean,BookI,Denotation,85,aa5e4900d45ad5605506950da886911e46c741f72d284ace763e7182699c4a22,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Denotation/Equality.lean,/corpus/taulib/docs/book-i-denotation-equality/
TauLib.BookI.Denotation.GrowthEscape,taulib-sources/project/TauLib/BookI/Denotation/GrowthEscape.lean,TauLib/BookI/Denotation/GrowthEscape.lean,BookI,Denotation,100,55cecddb78a4e45fc3c9fd39aca47166da0119d36a89c9a70dbf1d766b634169,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Denotation/GrowthEscape.lean,/corpus/taulib/docs/book-i-denotation-growth-escape/
TauLib.BookI.Denotation.Order,taulib-sources/project/TauLib/BookI/Denotation/Order.lean,TauLib/BookI/Denotation/Order.lean,BookI,Denotation,159,6126fd2066ad6311bcbad1c12c42fff064bdbc1ff7ac9c07038cb02a045a9b7d,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Denotation/Order.lean,/corpus/taulib/docs/book-i-denotation-order/
TauLib.BookI.Denotation.ProgramMonoid,taulib-sources/project/TauLib/BookI/Denotation/ProgramMonoid.lean,TauLib/BookI/Denotation/ProgramMonoid.lean,BookI,Denotation,154,d960fe40611fab2780fb582b968fab1b0a38e1269dafc982a1e18d86ad9aaf4a,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Denotation/ProgramMonoid.lean,/corpus/taulib/docs/book-i-denotation-program-monoid/
TauLib.BookI.Denotation.RankTransfer,taulib-sources/project/TauLib/BookI/Denotation/RankTransfer.lean,TauLib/BookI/Denotation/RankTransfer.lean,BookI,Denotation,81,34e751539d374b51108deec4f009cbea30b226c86cd47923901013cae6565b8f,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Denotation/RankTransfer.lean,/corpus/taulib/docs/book-i-denotation-rank-transfer/
TauLib.BookI.Denotation.SolenoidPitch,taulib-sources/project/TauLib/BookI/Denotation/SolenoidPitch.lean,TauLib/BookI/Denotation/SolenoidPitch.lean,BookI,Denotation,181,7d4bd3a6065128d68de044561a8a0c9f1bd3b1b98500bf717edeb98f2524603a,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Denotation/SolenoidPitch.lean,/corpus/taulib/docs/book-i-denotation-solenoid-pitch/
TauLib.BookI.Denotation.Structural,taulib-sources/project/TauLib/BookI/Denotation/Structural.lean,TauLib/BookI/Denotation/Structural.lean,BookI,Denotation,390,1d9d990ea07a2c25b7ab011de9b475bba09370adbe83d217bbe463ba5a70472c,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Denotation/Structural.lean,/corpus/taulib/docs/book-i-denotation-structural/
TauLib.BookI.Denotation.TauIdx,taulib-sources/project/TauLib/BookI/Denotation/TauIdx.lean,TauLib/BookI/Denotation/TauIdx.lean,BookI,Denotation,109,62781dfc3b63d20d09894416a7d2260363a56d289d597a7651ae6833a0ea97eb,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Denotation/TauIdx.lean,/corpus/taulib/docs/book-i-denotation-tau-idx/
TauLib.BookI.Holomorphy.BoundaryInterior,taulib-sources/project/TauLib/BookI/Holomorphy/BoundaryInterior.lean,TauLib/BookI/Holomorphy/BoundaryInterior.lean,BookI,Holomorphy,157,c5d2851cfa4271174d59ff78302a041421fb02a7973c29a5e96d4e83afe90387,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/BoundaryInterior.lean,/corpus/taulib/docs/book-i-holomorphy-boundary-interior/
TauLib.BookI.Holomorphy.DHolomorphic,taulib-sources/project/TauLib/BookI/Holomorphy/DHolomorphic.lean,TauLib/BookI/Holomorphy/DHolomorphic.lean,BookI,Holomorphy,195,6120d5da13c1394999ebc1fe49e25854643667dffef079dcbb358cc1bae0095d,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/DHolomorphic.lean,/corpus/taulib/docs/book-i-holomorphy-dholomorphic/
TauLib.BookI.Holomorphy.DiagonalProtection,taulib-sources/project/TauLib/BookI/Holomorphy/DiagonalProtection.lean,TauLib/BookI/Holomorphy/DiagonalProtection.lean,BookI,Holomorphy,225,a8a97932db294e847aeb9fecd6ef8ea0e81050400492bafe48a072a96045f9ec,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/DiagonalProtection.lean,/corpus/taulib/docs/book-i-holomorphy-diagonal-protection/
TauLib.BookI.Holomorphy.GlobalHartogs,taulib-sources/project/TauLib/BookI/Holomorphy/GlobalHartogs.lean,TauLib/BookI/Holomorphy/GlobalHartogs.lean,BookI,Holomorphy,142,c2c0a3814a3cd83ce0ea50d356ee9dd1bf533acb6eb927e753fd07e5b87627b3,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/GlobalHartogs.lean,/corpus/taulib/docs/book-i-holomorphy-global-hartogs/
TauLib.BookI.Holomorphy.H6DiagonalDiscipline,taulib-sources/project/TauLib/BookI/Holomorphy/H6DiagonalDiscipline.lean,TauLib/BookI/Holomorphy/H6DiagonalDiscipline.lean,BookI,Holomorphy,252,e8583db33e877f1bfd7affbb41dd3618d59b00fdb6cec6ca5b0e6f5bec3c4d15,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/H6DiagonalDiscipline.lean,/corpus/taulib/docs/book-i-holomorphy-h6-diagonal-discipline/
TauLib.BookI.Holomorphy.H6EarnedCodomainWaveCR,taulib-sources/project/TauLib/BookI/Holomorphy/H6EarnedCodomainWaveCR.lean,TauLib/BookI/Holomorphy/H6EarnedCodomainWaveCR.lean,BookI,Holomorphy,320,c7be3d686662778e02f33679457efd4c77618ac77c4fb44d07138001c2868e46,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/H6EarnedCodomainWaveCR.lean,/corpus/taulib/docs/book-i-holomorphy-h6-earned-codomain-wave-cr/
TauLib.BookI.Holomorphy.H6SigmaIdemHolEnd,taulib-sources/project/TauLib/BookI/Holomorphy/H6SigmaIdemHolEnd.lean,TauLib/BookI/Holomorphy/H6SigmaIdemHolEnd.lean,BookI,Holomorphy,362,f98f04d95b8c1f314d698a58a6635fb3cc9172f3e0e249ad44949452fc156d4e,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/H6SigmaIdemHolEnd.lean,/corpus/taulib/docs/book-i-holomorphy-h6-sigma-idem-hol-end/
TauLib.BookI.Holomorphy.IdentityTheorem,taulib-sources/project/TauLib/BookI/Holomorphy/IdentityTheorem.lean,TauLib/BookI/Holomorphy/IdentityTheorem.lean,BookI,Holomorphy,244,3effd54a2c87433ad5c4a60e82d972e33a5e340e5ee5bb77277ffde96b1dae72,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/IdentityTheorem.lean,/corpus/taulib/docs/book-i-holomorphy-identity-theorem/
TauLib.BookI.Holomorphy.PresheafEssence,taulib-sources/project/TauLib/BookI/Holomorphy/PresheafEssence.lean,TauLib/BookI/Holomorphy/PresheafEssence.lean,BookI,Holomorphy,287,8e1c470082689bb27b8a760c057000165184eee88e15250046a83274fff27f35,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/PresheafEssence.lean,/corpus/taulib/docs/book-i-holomorphy-presheaf-essence/
TauLib.BookI.Holomorphy.SpectralCoefficients,taulib-sources/project/TauLib/BookI/Holomorphy/SpectralCoefficients.lean,TauLib/BookI/Holomorphy/SpectralCoefficients.lean,BookI,Holomorphy,118,2b001acaedb09394ddbfade9983a5555677a8c809e70ac0dae8e18abd4e87ba8,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/SpectralCoefficients.lean,/corpus/taulib/docs/book-i-holomorphy-spectral-coefficients/
TauLib.BookI.Holomorphy.TauHolomorphic,taulib-sources/project/TauLib/BookI/Holomorphy/TauHolomorphic.lean,TauLib/BookI/Holomorphy/TauHolomorphic.lean,BookI,Holomorphy,268,b215ab2375e79385d6f9cc4cfa0a3a9e4010cd747f4e3a22bc0fb201df473b63,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/TauHolomorphic.lean,/corpus/taulib/docs/book-i-holomorphy-tau-holomorphic/
TauLib.BookI.Holomorphy.Thinness,taulib-sources/project/TauLib/BookI/Holomorphy/Thinness.lean,TauLib/BookI/Holomorphy/Thinness.lean,BookI,Holomorphy,138,4801c70477f36bb023ab277af680e59e2087151e137803db4974abd4d13f7551,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Holomorphy/Thinness.lean,/corpus/taulib/docs/book-i-holomorphy-thinness/
TauLib.BookI.Kernel.ActionQuantum,taulib-sources/project/TauLib/BookI/Kernel/ActionQuantum.lean,TauLib/BookI/Kernel/ActionQuantum.lean,BookI,Kernel,160,1b5c70d02b58416b4ec22b3733fe7b4324b751d16d09c2398975bc4ecb4085db,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Kernel/ActionQuantum.lean,/corpus/taulib/docs/book-i-kernel-action-quantum/
TauLib.BookI.Kernel.Axioms,taulib-sources/project/TauLib/BookI/Kernel/Axioms.lean,TauLib/BookI/Kernel/Axioms.lean,BookI,Kernel,158,f009556a4bfeafec4db79adc6c317e42a2ebb808e9dc7673257f6baa54eae61b,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Kernel/Axioms.lean,/corpus/taulib/docs/book-i-kernel-axioms/
TauLib.BookI.Kernel.Diagonal,taulib-sources/project/TauLib/BookI/Kernel/Diagonal.lean,TauLib/BookI/Kernel/Diagonal.lean,BookI,Kernel,87,844b6d4ae236520eba8f9dc1f63bd78058e8d1674bd48531eacdd1ca2ff40237,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Kernel/Diagonal.lean,/corpus/taulib/docs/book-i-kernel-diagonal/
TauLib.BookI.Kernel.Signature,taulib-sources/project/TauLib/BookI/Kernel/Signature.lean,TauLib/BookI/Kernel/Signature.lean,BookI,Kernel,104,1cc9367b3455a54d8e281932c57de2393c0cb68b142cff3387f1922293043249,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Kernel/Signature.lean,/corpus/taulib/docs/book-i-kernel-signature/
TauLib.BookI.KernelFoundation.AdmissibleSymmetryGroup,taulib-sources/project/TauLib/BookI/KernelFoundation/AdmissibleSymmetryGroup.lean,TauLib/BookI/KernelFoundation/AdmissibleSymmetryGroup.lean,BookI,KernelFoundation,239,7fbfabf0f5d41fc78e9d5d1e4fe0f641377d35aecd9aad52cc286dd7cf4fa447,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/KernelFoundation/AdmissibleSymmetryGroup.lean,/corpus/taulib/docs/book-i-kernel-foundation-admissible-symmetry-group/
TauLib.BookI.KernelFoundation.GirardLinearEmbedding,taulib-sources/project/TauLib/BookI/KernelFoundation/GirardLinearEmbedding.lean,TauLib/BookI/KernelFoundation/GirardLinearEmbedding.lean,BookI,KernelFoundation,305,69611ed8bdb345e2ffb570803cc9eef33f1d5cd15dfb081e3b6c177908b96c9d,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/KernelFoundation/GirardLinearEmbedding.lean,/corpus/taulib/docs/book-i-kernel-foundation-girard-linear-embedding/
TauLib.BookI.KernelFoundation.H8KernelSynthesis,taulib-sources/project/TauLib/BookI/KernelFoundation/H8KernelSynthesis.lean,TauLib/BookI/KernelFoundation/H8KernelSynthesis.lean,BookI,KernelFoundation,284,bfc2e69c1df05251fe3d45092fe6fbd59e8dd0197c86c65efcd720f9d2df79a5,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/KernelFoundation/H8KernelSynthesis.lean,/corpus/taulib/docs/book-i-kernel-foundation-h8-kernel-synthesis/
TauLib.BookI.KernelFoundation.ScalarBridges,taulib-sources/project/TauLib/BookI/KernelFoundation/ScalarBridges.lean,TauLib/BookI/KernelFoundation/ScalarBridges.lean,BookI,KernelFoundation,241,2d684ce69963f323094bf49af08532a4cc5890db971b095866c9415fa198e921,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/KernelFoundation/ScalarBridges.lean,/corpus/taulib/docs/book-i-kernel-foundation-scalar-bridges/
TauLib.BookI.Logic.BooleanRecovery,taulib-sources/project/TauLib/BookI/Logic/BooleanRecovery.lean,TauLib/BookI/Logic/BooleanRecovery.lean,BookI,Logic,356,33e453dcf97140930d6eea111ee2ac5db1c0584630abc0864864e1362efa3f53,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Logic/BooleanRecovery.lean,/corpus/taulib/docs/book-i-logic-boolean-recovery/
TauLib.BookI.Logic.Explosion,taulib-sources/project/TauLib/BookI/Logic/Explosion.lean,TauLib/BookI/Logic/Explosion.lean,BookI,Logic,252,0ef763c31ea6b68de02eda76f53ffb9d448bfa08c76cfef49fafe9b08c07f26c,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Logic/Explosion.lean,/corpus/taulib/docs/book-i-logic-explosion/
TauLib.BookI.Logic.Truth4,taulib-sources/project/TauLib/BookI/Logic/Truth4.lean,TauLib/BookI/Logic/Truth4.lean,BookI,Logic,361,168260b726d78a310c50c93dcd17383c6204afbccb15d16a7ce9858a4d405ff6,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Logic/Truth4.lean,/corpus/taulib/docs/book-i-logic-truth4/
TauLib.BookI.MetaLogic.DiagonalResonance,taulib-sources/project/TauLib/BookI/MetaLogic/DiagonalResonance.lean,TauLib/BookI/MetaLogic/DiagonalResonance.lean,BookI,MetaLogic,214,18d84d3f70ac085da37c6d75d7a4878e0feff05bdfd8800a235bb8da2fe5ec01,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/MetaLogic/DiagonalResonance.lean,/corpus/taulib/docs/book-i-meta-logic-diagonal-resonance/
TauLib.BookI.MetaLogic.LinearDiscipline,taulib-sources/project/TauLib/BookI/MetaLogic/LinearDiscipline.lean,TauLib/BookI/MetaLogic/LinearDiscipline.lean,BookI,MetaLogic,321,80f602ca6c7c11bd580301f121c5741d42eab7783e3eb37b6083fe60852753ac,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/MetaLogic/LinearDiscipline.lean,/corpus/taulib/docs/book-i-meta-logic-linear-discipline/
TauLib.BookI.MetaLogic.LinearityAudit,taulib-sources/project/TauLib/BookI/MetaLogic/LinearityAudit.lean,TauLib/BookI/MetaLogic/LinearityAudit.lean,BookI,MetaLogic,380,b7b7ce44984e7f4fa5c27b2482b228d9f267b03f715de6a0b2350c96bcd566ca,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/MetaLogic/LinearityAudit.lean,/corpus/taulib/docs/book-i-meta-logic-linearity-audit/
TauLib.BookI.MetaLogic.OnticInvariance,taulib-sources/project/TauLib/BookI/MetaLogic/OnticInvariance.lean,TauLib/BookI/MetaLogic/OnticInvariance.lean,BookI,MetaLogic,191,ac4fb5827f830a4317d1dda055a43510e7ab69bc1e6b9aacbf300aea587f69bc,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/MetaLogic/OnticInvariance.lean,/corpus/taulib/docs/book-i-meta-logic-ontic-invariance/
TauLib.BookI.MetaLogic.ReceptionCriterion,taulib-sources/project/TauLib/BookI/MetaLogic/ReceptionCriterion.lean,TauLib/BookI/MetaLogic/ReceptionCriterion.lean,BookI,MetaLogic,226,05cdc69856b1916580fb88e8ec41005e9ce5466debbeba06bf610d710bd6a197,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/MetaLogic/ReceptionCriterion.lean,/corpus/taulib/docs/book-i-meta-logic-reception-criterion/
TauLib.BookI.MetaLogic.StructuralExclusion,taulib-sources/project/TauLib/BookI/MetaLogic/StructuralExclusion.lean,TauLib/BookI/MetaLogic/StructuralExclusion.lean,BookI,MetaLogic,214,1652f778706a832c867f08803a31c2420b04769b13f18266981a83bfd1ebb966,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/MetaLogic/StructuralExclusion.lean,/corpus/taulib/docs/book-i-meta-logic-structural-exclusion/
TauLib.BookI.MetaLogic.Substrate,taulib-sources/project/TauLib/BookI/MetaLogic/Substrate.lean,TauLib/BookI/MetaLogic/Substrate.lean,BookI,MetaLogic,147,f66906649acca7181bb2a91fb748938e99155ac0e902dbe35025e08c69a0806a,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/MetaLogic/Substrate.lean,/corpus/taulib/docs/book-i-meta-logic-substrate/
TauLib.BookI.Orbit.Closure,taulib-sources/project/TauLib/BookI/Orbit/Closure.lean,TauLib/BookI/Orbit/Closure.lean,BookI,Orbit,96,cb3793988c7df1c76456711feb54f860600a5e40260e38015c9a83a278ccf045,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Orbit/Closure.lean,/corpus/taulib/docs/book-i-orbit-closure/
TauLib.BookI.Orbit.Countability,taulib-sources/project/TauLib/BookI/Orbit/Countability.lean,TauLib/BookI/Orbit/Countability.lean,BookI,Orbit,76,79a3d5047011aceb73807e745d52ce3eb46a2bcd7a1d40c1616d74a28f69d9fa,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Orbit/Countability.lean,/corpus/taulib/docs/book-i-orbit-countability/
TauLib.BookI.Orbit.Generation,taulib-sources/project/TauLib/BookI/Orbit/Generation.lean,TauLib/BookI/Orbit/Generation.lean,BookI,Orbit,146,e8ed8393eb3c9772275372328d95816bc5d49aa887e425db0dcf0a8fef2a0f1f,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Orbit/Generation.lean,/corpus/taulib/docs/book-i-orbit-generation/
TauLib.BookI.Orbit.Ladder,taulib-sources/project/TauLib/BookI/Orbit/Ladder.lean,TauLib/BookI/Orbit/Ladder.lean,BookI,Orbit,158,ffb867eb4e9ff6971217dc956e14656888ac491f4042ef4e60cf342269167150,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Orbit/Ladder.lean,/corpus/taulib/docs/book-i-orbit-ladder/
TauLib.BookI.Orbit.Rigidity,taulib-sources/project/TauLib/BookI/Orbit/Rigidity.lean,TauLib/BookI/Orbit/Rigidity.lean,BookI,Orbit,166,6682e1e98b709e088ee20f9c3a28767d01cd5c2963cae8f3fd9f46c63b58bcf5,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Orbit/Rigidity.lean,/corpus/taulib/docs/book-i-orbit-rigidity/
TauLib.BookI.Orbit.Saturation,taulib-sources/project/TauLib/BookI/Orbit/Saturation.lean,TauLib/BookI/Orbit/Saturation.lean,BookI,Orbit,163,e676842095e8b34a36d26ea16f7506643197887bcbb1e1d941c98f462ac9b506,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Orbit/Saturation.lean,/corpus/taulib/docs/book-i-orbit-saturation/
TauLib.BookI.Orbit.TooFew,taulib-sources/project/TauLib/BookI/Orbit/TooFew.lean,TauLib/BookI/Orbit/TooFew.lean,BookI,Orbit,180,3dc62402bb4fac801dd3739ebdf9313fc97cb1e0a5d69ab5c84b6b77bb27895a,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Orbit/TooFew.lean,/corpus/taulib/docs/book-i-orbit-too-few/
TauLib.BookI.Orbit.TooMany,taulib-sources/project/TauLib/BookI/Orbit/TooMany.lean,TauLib/BookI/Orbit/TooMany.lean,BookI,Orbit,160,d7bdd50afd2c9cd792933b465e3fbd645cb09bd58aa91024340fbbb5887a1f17,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Orbit/TooMany.lean,/corpus/taulib/docs/book-i-orbit-too-many/
TauLib.BookI.Polarity.BipolarAlgebra,taulib-sources/project/TauLib/BookI/Polarity/BipolarAlgebra.lean,TauLib/BookI/Polarity/BipolarAlgebra.lean,BookI,Polarity,344,39f08922009110d77f82868c8d66eca08ea5fd27060947591cf975d7e474fd8e,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Polarity/BipolarAlgebra.lean,/corpus/taulib/docs/book-i-polarity-bipolar-algebra/
TauLib.BookI.Polarity.CRTBasis,taulib-sources/project/TauLib/BookI/Polarity/CRTBasis.lean,TauLib/BookI/Polarity/CRTBasis.lean,BookI,Polarity,475,ca89fff8dbd3c38d97201896c175f85000f34fa755ca9f2071d49af7b2698de4,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Polarity/CRTBasis.lean,/corpus/taulib/docs/book-i-polarity-crtbasis/
TauLib.BookI.Polarity.ChineseRemainder,taulib-sources/project/TauLib/BookI/Polarity/ChineseRemainder.lean,TauLib/BookI/Polarity/ChineseRemainder.lean,BookI,Polarity,368,39e098da837e072e707c156c8f4965a0ed47fbfb9b109d307080c69e0a33c3ea,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Polarity/ChineseRemainder.lean,/corpus/taulib/docs/book-i-polarity-chinese-remainder/
TauLib.BookI.Polarity.ExtGCD,taulib-sources/project/TauLib/BookI/Polarity/ExtGCD.lean,TauLib/BookI/Polarity/ExtGCD.lean,BookI,Polarity,140,261df7d3ec661844259ebc176b298d52ae89ebad3c1561e67cb8d71fc9d47473,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Polarity/ExtGCD.lean,/corpus/taulib/docs/book-i-polarity-ext-gcd/
TauLib.BookI.Polarity.H2H3ClassifierBridge,taulib-sources/project/TauLib/BookI/Polarity/H2H3ClassifierBridge.lean,TauLib/BookI/Polarity/H2H3ClassifierBridge.lean,BookI,Polarity,234,3e16c62a19e7bdd29a001ad074d1de78e890f6b05353b5a4e0e53830caeddeb9,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Polarity/H2H3ClassifierBridge.lean,/corpus/taulib/docs/book-i-polarity-h2-h3-classifier-bridge/
